id,name,commander,capital_only,hp,prot,mr,mor,str,att,def,prec,enc,mapmove,ap,size,ressize,basecost,rcost,reclimit,rt,leader,undeadleader,magicleader,startage,maxage,F,A,W,E,S,D,N,G,B,H,rand1,nbr1,link1,mask1,rand2,nbr2,link2,mask2,rand3,nbr3,link3,mask3,rand4,nbr4,link4,mask4,wpn1,wpn2,wpn3,wpn4,wpn5,wpn6,wpn7,armor1,armor2,armor3,armor4,resources,mountmnr,reinvigoration,awe,fear,berserk,darkvision,heat,cold,poisonres,fireres,coldres,shockres,slashres,bluntres,pierceres,acidres,regeneration,iceprot,invulnerable,fireshield,banefireshield,standard,inspirational,taskmaster,beastmaster,bodyguard,supplybonus,patrolbonus,pillagebonus,siegebonus,researchbonus,castledef,stealthy,taxcollector,alch,forgebonus,nametype,keywords
1023,Illuminated One,True,False,10,0,12,10,9,8,8,10,3,14,10,3,3,10010,1,,1,10,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,"stealthy, spy"
1028,Wolfherd,True,True,10,0,9,12,10,11,9,10,3,14,12,3,3,10030,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,3,,,,,,,,40,,,,,"forestsurvival, mountainsurvival, stealthy, animalawe, beastmaster"
1029,Captain,True,False,11,0,10,12,10,11,11,10,3,14,12,3,3,10010,1,,1,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,Admiral,True,True,13,0,10,14,10,12,13,10,3,14,12,3,3,10010,1,,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,Chartmaker,True,False,10,0,13,10,10,10,10,10,3,14,12,3,3,10010,1,,1,10,,,,,,,,,1,,,,,,100,1,1,1792,,,,,,,,,,,,,9,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,Missionary,True,False,9,0,14,13,9,9,8,10,3,14,10,3,3,10010,1,,1,10,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holy
1034,Zweihander,False,False,13,0,9,12,11,11,11,10,2,14,12,3,3,10014,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,19,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,Sauromancer,True,False,11,5,17,10,10,8,8,10,4,12,9,3,3,10010,1,,2,10,,,,,1,,,,,3,,,,1,100,1,1,7296,10,1,1,7296,,,,,,,,,29,,,,,,,148,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, coldblood, wastesurvival, swampsurvival, swimming"
1038,Capricorn,True,False,37,5,17,16,16,11,11,9,3,16,15,5,5,10040,1,,2,100,,,,,,,2,1,,,4,,,,100,1,1,1792,10,1,1,9984,,,,,,,,,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,40,,,,,"amphibian, waterbreathing, stealthy, animalawe, beastmaster"
1041,Ichtysatyr,False,False,12,2,13,8,11,10,12,10,3,16,24,3,3,10009,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,"amphibian, stealthy, undisciplined"
1043,Ichtysatyr Soldier,False,False,12,2,13,9,11,10,12,10,3,16,24,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,,,,,,,100,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amphibian
1045,Mermidon,False,False,14,2,13,11,12,12,14,10,3,16,24,3,3,10015,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680,,,,,,,101,25,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"amphibian, formationfighter"
1046,Merman,False,False,10,1,12,10,10,10,10,10,3,16,22,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amphibian
1048,Wave Warrior,False,False,10,1,12,12,10,11,11,10,3,16,22,3,3,10013,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641,,,,,,,100,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amphibian
1050,Merman Scout,True,False,12,1,12,10,11,10,10,10,3,16,22,3,3,10010,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,"amphibian, stealthy"
1052,Wave Lord,True,False,12,1,12,13,11,11,11,10,3,16,22,3,3,10010,1,,1,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,,,,,,,100,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amphibian
1054,Siren,True,False,10,1,16,10,10,10,10,10,3,16,22,3,3,10010,1,,1,0,,,55,100,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,"female, amphibian, stealthy"
1056,Pelagian Militia,False,False,12,1,12,9,12,9,8,10,3,12,20,3,3,10008,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aquatic
1057,Pelagian Soldier,False,False,15,1,12,11,12,11,10,10,3,16,20,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680,,,,,,,100,135,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aquatic
1059,Knight of the Deeps,False,True,16,1,14,14,13,12,13,10,3,16,20,3,3,10020,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,,,,,,,101,135,25,,,3993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, aquatic"
1060,Triton Knight,False,False,15,1,12,13,12,11,11,10,3,16,20,3,3,10015,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,,,,,,,23,135,25,,,3644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aquatic
1061,Triton Prince,True,True,17,1,14,16,13,13,13,10,3,16,20,3,3,10020,1,,1,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,,,,,,,101,135,189,,,3993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, aquatic"
1065,Merman,False,False,10,1,12,10,10,10,10,10,3,16,22,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amphibian
1067,Merman Captain,True,False,11,1,12,10,10,10,10,10,3,16,22,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amphibian
1069,Pelagian Captain,True,False,16,1,12,11,12,12,11,10,3,16,20,3,3,10010,1,,1,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,,,,,,,101,135,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aquatic
1070,Philosopher,True,True,10,0,12,8,10,8,8,10,3,14,10,3,3,10050,1,,1,10,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,
1071,Sceptic,True,False,10,0,15,7,10,8,8,10,3,14,10,3,3,10030,1,,1,10,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,107,stealthy
1072,Engineer,True,False,10,0,12,9,10,8,8,10,3,14,10,3,3,10025,1,,1,10,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,25,,,,,107,
1074,Wind Rider,False,True,13,0,12,14,11,12,14,10,3,26,22,3,3,10020,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,,,,,,,101,123,2,,,3557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,holy
1075,Wind Lord,True,True,14,0,12,15,12,13,14,10,3,26,22,3,3,10020,1,,1,100,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,651,,,,,,,101,123,2,,,3557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,holy
1076,Myrmidon Champion,True,False,15,0,10,15,11,13,13,10,3,14,12,3,3,10010,1,,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,,,,,,,101,123,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,formationfighter
1077,Myrmidon,False,False,13,0,10,13,11,12,12,10,3,14,12,3,3,10015,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,,,,,,,101,123,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,formationfighter
1078,Charioteer,False,False,10,0,10,10,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,,,,,,,100,135,,,,3563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,Charioteer,False,False,10,0,10,10,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,,,,,,,6,119,,,,3563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,Charioteer Commander,True,False,12,0,10,12,11,11,11,10,3,14,12,3,3,10010,1,,1,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,,,,,,,100,135,,,,3563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,Icarid,False,False,12,0,10,13,11,11,11,10,3,18,12,3,3,10014,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,,,,,,,115,123,2,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,107,flying
1083,Icarid Champion,True,False,14,0,10,14,12,12,12,10,3,18,12,3,3,10020,1,,1,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,,,,,,,115,123,2,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,107,flying
1085,Moose Rider,False,False,8,0,12,7,9,10,10,10,3,12,10,2,2,10006,1,,1,50,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,,,,,,15,120,,,,3551,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,40,,,,,"forestsurvival, stealthy"
1088,Triton King,True,True,45,3,17,14,15,13,12,10,3,16,25,6,6,10040,1,,2,100,,,,400,,,4,,,,,,,,100,2,1,10496,10,1,1,11008,,,,,,,,,641,,,,,,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, aquatic"
1090,Abysian Axe Thrower,False,False,12,0,11,10,11,10,9,9,3,12,11,3,3,10013,1,,1,50,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,17,260,,,,,,6,20,2,,,,,,,,50,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,wastesurvival
1091,Sanguine Acolyte,True,False,11,0,13,10,11,10,9,9,3,12,11,3,3,10012,1,,1,50,,,,45,,,,,,,,,1,1,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,50,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, wastesurvival"
1092,Sanguine Anathemant,True,False,14,0,15,13,13,10,9,8,2,12,9,3,3,10020,1,,1,50,,,,35,1,,,,,,,,2,2,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,50,3,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, wastesurvival"
1095,Keeper of the Tombs,True,True,11,5,15,9,10,9,9,10,4,12,9,3,3,10020,1,,2,10,,,,,1,,,,,1,,,,2,,,,,,,,,,,,,,,,,29,,,,,,,148,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, coldblood, wastesurvival, swampsurvival, swimming"
1100,Leve,False,False,10,0,10,10,10,10,10,10,3,18,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,,,,,,5,127,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,Accensus,False,False,10,0,10,8,10,9,9,10,3,14,12,3,3,10008,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,,,,,,5,127,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,Rorarus,False,False,10,0,10,10,10,10,10,10,3,18,12,3,3,10010,1,,1,50,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,,,,,,116,127,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,Hastatus,False,False,10,0,10,11,10,10,10,10,3,18,12,3,3,10011,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,21,,,,,,116,127,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,Principe,False,False,11,0,10,12,10,11,11,11,3,18,12,3,3,10014,1,,1,50,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,21,,,,,,117,127,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,Triarius,False,False,12,0,10,13,10,12,12,11,3,18,11,3,3,10015,1,,1,50,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,14,127,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,formationfighter
1106,Lizard Auxiliare,False,False,11,5,12,9,10,10,10,10,4,12,10,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,21,,,,,,6,127,2,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"coldblood, swampsurvival, swimming"
1107,Equite,False,False,10,0,10,11,10,10,10,10,3,14,12,3,3,10020,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596,8,,,,,,117,126,2,,,3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,Equite of the Sacred Shroud,False,True,13,0,12,13,11,12,12,10,3,14,12,3,3,10025,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596,8,,,,,,117,126,2,,,3690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holy
1109,Flamen,True,False,10,0,14,8,10,8,8,10,3,14,10,3,3,10010,1,,1,0,,,,,1,,,,,,,,,1,100,1,1,10112,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holy
1110,Pontifex,True,False,10,0,13,12,10,8,8,10,3,14,10,3,3,10010,1,,1,50,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holy
1111,Arch Bishop of the Sacred Shroud,True,True,10,0,14,13,10,8,8,10,3,14,10,3,3,10010,1,,2,10,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holy
1112,Bishop of the Sacred Shroud,True,False,10,0,13,12,10,8,8,10,3,14,10,3,3,10010,1,,1,10,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holy
1113,Acolyte,True,False,10,0,11,9,10,8,8,10,3,14,10,3,3,10010,1,,1,10,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holy
1114,Augur,True,False,10,0,13,13,10,9,9,12,3,14,10,3,3,10010,1,,1,10,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,Augur Elder,True,False,10,0,15,13,10,9,9,13,3,14,10,3,3,10010,1,,2,10,,,,,2,,,,1,2,,,,,100,1,1,6528,10,1,1,6528,,,,,,,,,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,Markata,False,False,5,0,7,7,5,10,14,8,2,2,14,2,2,10004,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal, forestsurvival, undisciplined"
1118,Markata,False,False,5,0,7,7,5,10,14,8,2,14,14,2,2,10004,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal, forestsurvival, undisciplined"
1119,Markata Scout,True,False,5,0,7,7,5,10,14,8,2,14,14,2,2,10004,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,"animal, forestsurvival, mountainsurvival, stealthy"
1120,Markata Archer,False,False,5,0,7,7,5,10,14,8,2,14,14,2,2,10004,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal, forestsurvival, undisciplined"
1121,Atavi Archer,False,False,10,1,8,8,10,10,10,10,3,14,10,3,3,10007,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,"animal, forestsurvival, stealthy"
1122,Atavi Infantry,False,False,10,1,8,8,10,10,10,10,3,14,10,3,3,10007,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,360,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,"animal, forestsurvival, stealthy"
1123,Vanara Archer,False,False,10,1,8,9,10,10,10,10,3,14,10,3,3,10008,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,,,,,,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal, forestsurvival"
1124,Vanara Chakram Thrower,False,False,10,1,8,9,10,10,10,10,3,14,10,3,3,10008,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,362,,,,,,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal, forestsurvival"
1125,Vanara Infantry,False,False,10,1,8,9,10,10,10,10,3,14,10,3,3,10008,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,12,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal, forestsurvival"
1126,Vanara Swordsman,False,False,11,1,8,10,10,11,11,10,3,14,10,3,3,10011,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,12,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal, forestsurvival"
1127,Atavi Chieftain,True,False,12,1,8,10,11,11,11,10,3,14,10,3,3,10008,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,360,,,,,,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,"animal, forestsurvival, stealthy"
1128,Vanara Captain,True,False,13,1,8,12,12,11,11,10,3,14,10,3,3,10008,1,,1,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,12,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal, forestsurvival"
1130,Light Bandar Archer,False,False,18,3,8,12,15,11,9,9,3,12,10,4,4,10016,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal, forestsurvival"
1131,Bandar Archer,False,False,18,3,8,12,15,11,9,9,3,12,10,4,4,10016,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,24,,,,,,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal, forestsurvival"
1132,Bandar Warrior,False,False,18,3,8,12,15,11,9,9,3,12,10,4,4,10016,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,,,,,,,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal, forestsurvival"
1133,Bandar Warrior,False,False,18,3,8,12,15,11,9,9,3,12,10,4,4,10016,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,12,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal, forestsurvival"
1134,Royal Swordsman,False,False,20,3,8,13,16,12,10,9,3,12,10,4,4,10024,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,12,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,"animal, forestsurvival, bodyguard"
1135,Bandar Commander,True,False,23,3,8,14,17,13,10,9,3,12,10,4,4,10016,1,,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,12,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal, forestsurvival"
1136,Bandar Noble,True,False,21,3,8,15,16,12,10,9,3,12,10,4,4,10016,1,,1,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal, forestsurvival"
1141,Tiger Rider,False,True,12,1,11,14,11,13,12,11,3,20,10,3,3,10018,1,,1,50,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,12,20,1,,,3550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, animal, forestsurvival"
1142,White One,False,False,11,1,11,12,10,12,12,10,3,14,10,3,3,10018,1,,1,50,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,12,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, animal, forestsurvival"
1143,Guru,True,False,9,1,15,13,9,8,8,10,3,8,2,3,3,10008,1,,1,10,,,,60,,,,,2,,1,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, animal, forestsurvival"
1144,Rishi,True,True,9,1,17,15,9,8,8,10,3,12,10,3,3,10008,1,,2,10,,,,60,,,,,3,,2,,,,100,1,1,11776,10,1,1,11776,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, animal, forestsurvival, float"
1145,Yogi,True,False,9,1,14,7,9,8,8,10,3,14,10,3,3,10008,1,,1,10,,,,60,,,,,1,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, animal, forestsurvival"
1146,Brahmin,True,False,9,1,14,7,9,9,9,10,3,14,10,3,3,10008,1,,1,10,,,,60,,,,,,,,,,1,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, animal, forestsurvival"
1147,Elephant Rider,False,False,10,1,8,8,10,10,10,10,3,14,10,3,3,10008,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777,,,,,,,,,,,,3540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal, forestsurvival"
1152,Axe Warrior,False,False,13,0,8,11,12,10,10,10,3,16,13,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,17,17,,,,,15,20,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,40,,,,,"forestsurvival, mountainsurvival, stealthy, snowmove, skirmisher"
1153,Warrior,False,False,13,0,8,11,12,10,10,10,3,16,13,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,,,,,,15,20,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,40,,,,,"forestsurvival, mountainsurvival, stealthy, snowmove, skirmisher"
1154,Forest Warrior,False,False,13,0,8,12,12,11,11,10,3,16,13,3,3,10012,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,17,17,,,,,12,20,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,"forestsurvival, mountainsurvival, snowmove, skirmisher"
1155,Mountain Warrior,False,False,13,0,8,12,12,11,11,10,3,16,13,3,3,10012,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,,,,,,12,20,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,"forestsurvival, mountainsurvival, snowmove, skirmisher"
1156,Iron Warrior,False,False,14,0,8,13,13,12,11,10,3,16,13,3,3,10014,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,12,20,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,"forestsurvival, mountainsurvival, snowmove, skirmisher"
1157,Steel Warrior,False,True,15,0,8,14,13,13,12,10,3,16,13,3,3,10022,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,12,20,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, forestsurvival, mountainsurvival, snowmove, skirmisher"
1158,Warrior Chief,True,False,16,0,8,14,13,13,12,10,3,16,13,3,3,10010,1,,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,12,20,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,40,,,,,"forestsurvival, mountainsurvival, stealthy, snowmove"
1159,Warrior Smith,True,False,15,0,14,13,13,12,11,10,3,16,13,3,3,9990,1,,1,50,,,,,,,,1,,,,,,,100,1,1,1920,50,1,1,1920,,,,,,,,,14,,,,,,,12,20,,,5,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, forestsurvival, mountainsurvival, snowmove"
